match_id,league,date,home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_possession,away_possession,home_pass_success,away_pass_success,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_corners,away_corners,home_red_cards,away_red_cards
712130,欧冠,2021-8-4 3:00:00 AM,马里贝尔格莱德红星,谢里夫,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
692617,欧冠,2021-8-5 1:00:00 AM,莫斯科斯巴达,本菲卡,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
711697,欧冠,2021-8-5 2:00:00 AM,萨格勒布迪纳摩,华沙军团,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
711696,欧冠,2021-8-5 2:00:00 AM,费伦茨瓦罗斯,布拉格斯拉维亚,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
679266,法甲,2021-8-7 3:00:00 AM,摩纳哥,南特,0,0,13,5,3,1,75.0,25.0,88.0,61.0,6,14,0,0,5,2,0,0
679270,法甲,2021-8-7 11:00:00 PM,里昂,布雷斯特,0,0,18,13,4,7,63.0,37.0,89.0,77.0,10,12,1,1,9,4,0,0
679271,法甲,2021-8-8 3:00:00 AM,特鲁瓦,巴黎圣日耳曼,0,0,15,12,7,2,44.0,56.0,85.0,92.0,3,15,1,4,9,1,0,0
679272,法甲,2021-8-8 7:00:00 PM,雷恩,朗斯,0,0,11,12,2,7,60.0,40.0,90.0,84.0,10,14,0,2,3,9,0,0
679268,法甲,2021-8-8 9:00:00 PM,圣埃蒂安,洛里昂,0,0,20,12,3,3,62.0,38.0,85.0,74.0,10,14,2,3,8,4,0,0
679267,法甲,2021-8-8 9:00:00 PM,尼斯,兰斯,0,0,12,5,2,0,61.0,39.0,86.0,77.0,10,8,1,1,4,2,0,0
679273,法甲,2021-8-8 9:00:00 PM,斯特拉斯堡,昂热,0,0,9,10,3,3,57.0,43.0,82.0,79.0,18,18,2,3,5,4,0,0
679274,法甲,2021-8-8 9:00:00 PM,波尔多,克莱蒙,0,0,10,22,6,12,44.0,56.0,83.0,86.0,13,9,1,0,5,10,0,0
679269,法甲,2021-8-8 11:00:00 PM,梅斯,里尔,0,0,11,18,5,8,38.0,62.0,72.0,82.0,9,10,1,2,4,5,1,0
679265,法甲,2021-8-9 2:45:00 AM,蒙彼利埃,马赛,0,0,9,22,2,8,39.0,61.0,77.0,88.0,10,5,0,1,6,11,0,0
711448,欧冠,2021-8-11 1:00:00 AM,布拉格斯拉维亚,费伦茨瓦罗斯,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
712131,欧冠,2021-8-11 1:00:00 AM,谢里夫,贝尔格莱德红星,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
692621,欧冠,2021-8-11 1:30:00 AM,顿涅茨克矿工,亨克,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
712125,欧冠,2021-8-11 2:00:00 AM,中日德兰,埃因霍温,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
712127,欧冠,2021-8-11 2:00:00 AM,卢多戈雷茨,奥林匹亚科斯,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
712122,欧冠,2021-8-11 2:00:00 AM,摩纳哥,布拉格斯巴达,0,0,16,4,10,2,60.0,40.0,0.0,0.0,8,12,1,2,9,2,0,0
712128,欧冠,2021-8-11 2:30:00 AM,年轻人,克卢日,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
711446,欧冠,2021-8-11 3:00:00 AM,华沙军团,萨格勒布迪纳摩,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
692620,欧冠,2021-8-11 3:00:00 AM,本菲卡,莫斯科斯巴达,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
711447,欧冠,2021-8-11 3:00:00 AM,格拉斯哥流浪者,马尔默,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
678400,德甲,2021-8-14 2:30:00 AM,门兴,拜仁慕尼黑,1,1,11,20,4,9,35.0,65.0,71.0,84.0,7,4,2,0,3,8,0,0
676169,英超,2021-8-14 3:00:00 AM,布伦特福德,阿森纳,2,0,8,22,3,4,35.0,65.0,65.0,86.0,12,8,0,0,2,5,0,0
679580,法甲,2021-8-14 3:00:00 AM,洛里昂,摩纳哥,1,0,2,14,2,3,27.0,73.0,61.0,83.0,17,16,3,2,0,6,0,0
680242,西甲,2021-8-14 3:00:00 AM,瓦伦西亚,赫塔费,1,0,4,23,2,3,26.0,74.0,65.0,87.0,24,15,6,2,1,9,1,1
676170,英超,2021-8-14 7:30:00 PM,曼联,利兹联,5,1,16,10,8,3,49.0,51.0,80.0,79.0,11,9,1,2,5,4,0,0
679259,德甲,2021-8-14 9:30:00 PM,奥格斯堡,霍芬海姆,0,3,7,16,0,8,46.0,54.0,77.0,80.0,7,10,1,2,6,5,0,0
679263,德甲,2021-8-14 9:30:00 PM,斯图加特,菲尔特,5,0,30,8,15,4,67.0,33.0,92.0,81.0,10,8,0,1,9,2,0,0
679260,德甲,2021-8-14 9:30:00 PM,柏林联合,勒沃库森,1,1,8,15,5,3,33.0,67.0,70.0,87.0,13,5,0,1,1,6,0,0
679264,德甲,2021-8-14 9:30:00 PM,比勒菲尔德,弗赖堡,0,0,11,14,3,6,44.0,56.0,68.0,75.0,12,9,3,4,4,9,0,0
679258,德甲,2021-8-14 9:30:00 PM,沃尔夫斯堡,波鸿,1,0,18,7,9,1,61.0,39.0,86.0,71.0,9,7,0,2,5,2,0,1
676171,英超,2021-8-14 10:00:00 PM,伯恩利,布莱顿,1,2,11,13,3,6,36.0,64.0,67.0,83.0,10,7,2,1,7,6,0,0
676172,英超,2021-8-14 10:00:00 PM,切尔西,水晶宫,3,0,13,3,6,1,62.0,38.0,93.0,85.0,8,10,0,0,5,2,0,0
676173,英超,2021-8-14 10:00:00 PM,埃弗顿,南安普顿,3,1,12,5,5,3,49.0,51.0,69.0,66.0,7,12,2,0,6,8,0,0
676175,英超,2021-8-14 10:00:00 PM,沃特福德,阿斯顿维拉,3,1,11,11,6,2,38.0,62.0,61.0,61.0,18,13,3,1,2,4,0,0
676174,英超,2021-8-14 10:00:00 PM,莱斯特城,狼队,1,0,11,15,7,4,56.0,44.0,87.0,81.0,4,7,1,2,5,4,0,0
679574,法甲,2021-8-14 11:00:00 PM,里尔,尼斯,0,4,10,9,1,6,62.0,38.0,85.0,77.0,9,13,3,1,8,7,0,0
679262,德甲,2021-8-15 12:30:00 AM,多特蒙德,法兰克福,5,2,13,10,9,4,60.0,40.0,84.0,77.0,4,14,0,0,7,3,0,0
676181,英超,2021-8-15 12:30:00 AM,诺维奇,利物浦,0,3,12,19,2,8,50.0,50.0,84.0,84.0,4,14,1,1,3,11,0,0
680249,西甲,2021-8-15 1:30:00 AM,加的斯,莱万特,0,1,8,12,3,2,43.0,57.0,73.0,85.0,10,16,1,5,2,4,0,0
680246,西甲,2021-8-15 1:30:00 AM,马洛卡,贝蒂斯,1,1,6,10,2,1,34.0,66.0,78.0,89.0,12,18,1,3,3,3,0,0
679581,法甲,2021-8-15 3:00:00 AM,巴黎圣日耳曼,斯特拉斯堡,4,2,11,8,6,2,65.0,35.0,92.0,85.0,6,16,1,3,4,4,0,1
680245,西甲,2021-8-15 4:00:00 AM,奥萨苏纳,西班牙人,0,0,14,10,1,3,53.0,47.0,75.0,72.0,18,12,3,3,4,6,0,0
680244,西甲,2021-8-15 4:00:00 AM,阿拉维斯,皇家马德里,1,3,11,19,4,7,41.0,59.0,84.0,89.0,14,10,1,2,0,4,0,0
679576,法甲,2021-8-15 7:00:00 PM,昂热,里昂,3,0,14,8,7,3,43.0,57.0,83.0,85.0,11,18,1,5,6,4,0,1
679575,法甲,2021-8-15 9:00:00 PM,克莱蒙,特鲁瓦,2,0,19,6,8,1,64.0,36.0,93.0,85.0,6,11,1,3,9,2,0,1
679579,法甲,2021-8-15 9:00:00 PM,兰斯,蒙彼利埃,3,3,20,14,9,5,58.0,42.0,83.0,77.0,11,12,2,1,8,7,0,0
679578,法甲,2021-8-15 9:00:00 PM,南特,梅斯,2,0,12,10,7,5,35.0,65.0,69.0,81.0,18,11,2,0,6,6,0,0
679573,法甲,2021-8-15 9:00:00 PM,布雷斯特,雷恩,1,1,10,7,4,3,40.0,60.0,76.0,86.0,7,16,2,3,6,11,0,0
676182,英超,2021-8-15 9:00:00 PM,纽卡斯尔,西汉姆,2,4,17,18,3,9,47.0,53.0,85.0,86.0,4,3,1,0,7,6,0,0
679257,德甲,2021-8-15 9:30:00 PM,美因茨,RB莱比锡,1,0,7,15,3,2,28.0,72.0,59.0,83.0,10,8,1,2,5,11,0,0
679572,法甲,2021-8-15 11:00:00 PM,朗斯,圣埃蒂安,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
680241,西甲,2021-8-15 11:30:00 PM,塞尔塔,马德里竞技,1,2,9,13,2,3,53.0,47.0,83.0,80.0,11,9,4,4,2,5,1,1
676183,英超,2021-8-15 11:30:00 PM,热刺,曼城,1,0,13,18,2,4,34.0,66.0,78.0,86.0,11,8,2,1,3,11,0,0
679261,德甲,2021-8-15 11:30:00 PM,科隆,柏林赫塔,3,1,14,9,5,4,59.0,41.0,79.0,72.0,18,13,4,2,4,5,0,0
680240,西甲,2021-8-16 2:00:00 AM,巴塞罗那,皇家社会,4,2,14,10,9,3,62.0,38.0,88.0,78.0,11,18,2,4,5,3,0,0
679577,法甲,2021-8-16 2:45:00 AM,马赛,波尔多,2,2,10,8,3,2,67.0,33.0,92.0,82.0,6,11,2,2,3,4,1,0
680243,西甲,2021-8-16 4:15:00 AM,塞维利亚,巴列卡诺,3,0,21,4,10,3,75.0,25.0,93.0,69.0,14,7,1,0,4,0,0,1
680247,西甲,2021-8-17 4:00:00 AM,埃尔切,毕尔巴鄂,0,0,12,9,4,4,50.0,50.0,80.0,79.0,13,19,2,2,6,8,0,0
680248,西甲,2021-8-17 2:00:00 AM,比利亚雷亚尔,格拉纳达,0,0,14,6,4,1,60.0,40.0,83.0,76.0,19,21,4,1,6,2,1,0
725217,欧冠,2021-8-18 3:00:00 AM,摩纳哥,顿涅茨克矿工,0,1,14,6,6,4,46.0,54.0,0.0,0.0,20,5,0,2,8,3,0,0
724962,欧冠,2021-8-18 3:00:00 AM,萨尔茨堡,布隆德比,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
725219,欧冠,2021-8-18 3:00:00 AM,谢里夫,萨格勒布迪纳摩,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
725216,欧冠,2021-8-19 3:00:00 AM,年轻人,费伦茨瓦罗斯,3,2,11,14,6,5,36.0,64.0,0.0,0.0,10,12,3,3,0,0,0,0
725218,欧冠,2021-8-19 3:00:00 AM,本菲卡,埃因霍温,2,1,9,13,2,6,39.0,61.0,0.0,0.0,12,8,5,2,3,4,0,0
725215,欧冠,2021-8-19 3:00:00 AM,马尔默,卢多戈雷茨,2,0,17,4,6,2,42.0,58.0,0.0,0.0,17,13,2,1,5,1,0,0
679277,德甲,2021-8-21 2:30:00 AM,RB莱比锡,斯图加特,4,0,27,11,11,5,52.0,48.0,84.0,75.0,10,11,0,3,6,2,0,0
679589,法甲,2021-8-21 3:00:00 AM,布雷斯特,巴黎圣日耳曼,2,4,12,16,4,9,26.0,74.0,80.0,93.0,8,7,1,2,3,9,0,0
680371,西甲,2021-8-21 3:00:00 AM,贝蒂斯,加的斯,1,1,16,9,6,4,75.0,25.0,89.0,62.0,12,10,4,0,4,5,0,0
676184,英超,2021-8-21 7:30:00 PM,利物浦,伯恩利,2,0,27,9,9,3,67.0,33.0,82.0,66.0,6,12,0,0,8,4,0,0
679278,德甲,2021-8-21 9:30:00 PM,弗赖堡,多特蒙德,2,1,7,18,4,4,24.0,76.0,68.0,89.0,14,14,1,4,0,10,0,0
679275,德甲,2021-8-21 9:30:00 PM,柏林赫塔,沃尔夫斯堡,1,2,13,12,5,3,40.0,60.0,77.0,86.0,12,22,1,2,4,4,0,0
679279,德甲,2021-8-21 9:30:00 PM,法兰克福,奥格斯堡,0,0,21,4,5,0,62.0,38.0,75.0,58.0,9,10,3,3,6,1,0,0
679281,德甲,2021-8-21 9:30:00 PM,波鸿,美因茨,2,0,9,14,5,0,42.0,58.0,71.0,76.0,12,20,4,3,2,7,0,0
679282,德甲,2021-8-21 9:30:00 PM,菲尔特,比勒菲尔德,1,1,20,9,5,2,65.0,35.0,82.0,65.0,12,14,4,1,5,0,0,1
676187,英超,2021-8-21 10:00:00 PM,利兹联,埃弗顿,2,2,17,17,4,8,70.0,30.0,86.0,67.0,6,13,2,4,8,5,0,0
676188,英超,2021-8-21 10:00:00 PM,曼城,诺维奇,5,0,16,1,4,0,67.0,33.0,0.0,0.0,13,7,1,0,0,0,0,0
676186,英超,2021-8-21 10:00:00 PM,水晶宫,布伦特福德,0,0,7,15,2,3,53.0,47.0,73.0,72.0,12,7,3,1,3,5,0,0
676185,英超,2021-8-21 10:00:00 PM,阿斯顿维拉,纽卡斯尔,2,0,12,9,2,1,47.0,53.0,78.0,78.0,8,19,3,4,3,4,0,0
679588,法甲,2021-8-21 11:00:00 PM,摩纳哥,朗斯,0,1,9,5,2,2,71.0,29.0,86.0,73.0,11,13,1,1,13,3,1,1
680370,西甲,2021-8-21 11:00:00 PM,阿拉维斯,马洛卡,0,1,9,13,2,3,46.0,54.0,74.0,79.0,13,15,2,3,1,8,1,0
679276,德甲,2021-8-22 12:30:00 AM,勒沃库森,门兴,4,0,14,10,7,5,47.0,53.0,80.0,83.0,10,11,4,2,7,3,0,0
690124,意甲,2021-8-22 12:30:00 AM,国际米兰,热那亚,4,0,19,11,10,3,60.0,40.0,92.0,88.0,18,7,1,2,8,2,0,0
676190,英超,2021-8-22 12:30:00 AM,布莱顿,沃特福德,2,0,13,10,3,1,57.0,43.0,86.0,82.0,11,6,4,0,7,2,0,0
690123,意甲,2021-8-22 12:30:00 AM,维罗纳,萨索洛,2,3,15,19,4,8,39.0,61.0,83.0,89.0,11,12,2,2,7,4,1,0
680365,西甲,2021-8-22 1:30:00 AM,格拉纳达,瓦伦西亚,1,1,8,18,2,6,46.0,54.0,58.0,69.0,14,12,3,2,2,6,0,0
680363,西甲,2021-8-22 1:30:00 AM,西班牙人,比利亚雷亚尔,0,0,14,12,3,2,40.0,60.0,79.0,88.0,10,10,3,4,9,7,0,0
690122,意甲,2021-8-22 2:45:00 AM,恩波利,拉齐奥,1,3,17,8,3,4,45.0,55.0,83.0,87.0,13,10,2,1,5,3,0,0
690128,意甲,2021-8-22 2:45:00 AM,都灵,亚特兰大,1,1,19,7,7,2,48.0,52.0,74.0,71.0,17,13,2,2,5,1,0,0
679590,法甲,2021-8-22 3:00:00 AM,圣埃蒂安,里尔,1,1,9,8,2,6,48.0,52.0,80.0,77.0,14,10,1,3,5,3,0,0
680366,西甲,2021-8-22 4:00:00 AM,毕尔巴鄂,巴塞罗那,1,1,17,11,6,5,44.0,56.0,73.0,87.0,15,10,1,2,13,2,0,1
679585,法甲,2021-8-22 7:00:00 PM,里昂,克莱蒙,3,3,23,18,10,6,55.0,45.0,87.0,83.0,10,6,2,2,5,8,0,0
676191,英超,2021-8-22 9:00:00 PM,南安普顿,曼联,1,1,8,15,3,4,37.0,63.0,69.0,80.0,12,10,2,3,7,7,0,0
679591,法甲,2021-8-22 9:00:00 PM,斯特拉斯堡,特鲁瓦,1,1,16,11,5,6,60.0,40.0,84.0,74.0,15,17,3,1,6,3,0,0
679586,法甲,2021-8-22 9:00:00 PM,梅斯,兰斯,1,1,9,13,3,5,58.0,42.0,83.0,72.0,19,14,4,3,4,8,1,1
679587,法甲,2021-8-22 9:00:00 PM,波尔多,昂热,1,1,14,5,5,4,52.0,48.0,89.0,86.0,19,5,2,0,3,3,0,0
676189,英超,2021-8-22 9:00:00 PM,狼队,热刺,0,1,24,8,5,6,58.0,42.0,85.0,80.0,9,7,1,4,5,4,0,0
679584,法甲,2021-8-22 9:00:00 PM,蒙彼利埃,洛里昂,3,1,31,5,12,4,56.0,44.0,86.0,81.0,8,13,0,6,5,1,0,2
679280,德甲,2021-8-22 9:30:00 PM,霍芬海姆,柏林联合,2,2,7,10,3,6,64.0,36.0,83.0,70.0,9,10,1,2,6,5,0,1
680364,西甲,2021-8-22 11:00:00 PM,皇家社会,巴列卡诺,1,0,13,9,8,1,61.0,39.0,84.0,76.0,19,15,3,4,5,4,0,0
679583,法甲,2021-8-22 11:00:00 PM,雷恩,南特,1,0,14,4,5,1,62.0,38.0,84.0,75.0,14,13,2,2,6,2,0,0
679283,德甲,2021-8-22 11:30:00 PM,拜仁慕尼黑,科隆,3,2,19,10,6,4,57.0,43.0,82.0,76.0,14,10,1,1,3,4,0,0
676192,英超,2021-8-22 11:30:00 PM,阿森纳,切尔西,0,2,6,22,3,5,35.0,65.0,79.0,89.0,10,4,3,0,9,8,0,0
690129,意甲,2021-8-23 12:30:00 AM,乌迪内斯,尤文图斯,2,2,12,11,6,4,44.0,56.0,85.0,87.0,13,14,1,3,3,3,0,0
690120,意甲,2021-8-23 12:30:00 AM,博洛尼亚,萨勒尼塔纳,3,2,19,9,7,3,73.0,27.0,84.0,56.0,13,15,6,3,9,4,2,1
680367,西甲,2021-8-23 1:30:00 AM,马德里竞技,埃尔切,1,0,8,4,4,2,42.0,58.0,85.0,88.0,16,10,2,2,2,1,0,0
690126,意甲,2021-8-23 2:45:00 AM,罗马,佛罗伦萨,3,1,11,11,7,8,42.0,58.0,83.0,89.0,12,14,2,2,4,4,1,1
690125,意甲,2021-8-23 2:45:00 AM,那不勒斯,威尼斯,2,0,13,8,4,5,56.0,44.0,89.0,90.0,5,22,1,7,2,2,1,0
680368,西甲,2021-8-23 4:00:00 AM,莱万特,皇家马德里,3,3,8,21,4,5,39.0,61.0,80.0,90.0,17,7,3,2,4,6,1,0
690121,意甲,2021-8-24 12:30:00 AM,卡利亚里,斯佩齐亚,2,2,20,15,7,6,58.0,42.0,80.0,77.0,17,15,2,3,11,4,0,0
680369,西甲,2021-8-24 2:00:00 AM,赫塔费,塞维利亚,0,0,12,9,0,4,38.0,62.0,72.0,85.0,18,10,2,2,5,4,0,0
690127,意甲,2021-8-24 2:45:00 AM,桑普多利亚,AC米兰,0,1,19,13,6,6,49.0,51.0,79.0,80.0,17,15,3,1,8,3,0,0
676193,英超,2021-8-24 3:00:00 AM,西汉姆,莱斯特城,4,1,19,5,7,1,53.0,47.0,86.0,84.0,8,8,0,1,10,0,0,1
680372,西甲,2021-8-24 4:00:00 AM,奥萨苏纳,塞尔塔,0,0,16,4,7,0,46.0,54.0,71.0,76.0,19,8,3,3,1,2,0,0
725221,欧冠,2021-8-25 3:00:00 AM,卢多戈雷茨,马尔默,2,1,15,11,4,6,54.0,46.0,0.0,0.0,10,8,3,2,10,4,0,0
725223,欧冠,2021-8-25 3:00:00 AM,埃因霍温,本菲卡,0,0,22,4,9,1,74.0,26.0,0.0,0.0,14,12,3,5,6,2,0,1
725224,欧冠,2021-8-25 3:00:00 AM,费伦茨瓦罗斯,年轻人,2,2,6,16,2,5,49.0,51.0,0.0,0.0,18,18,6,1,4,4,1,0
725222,欧冠,2021-8-26 3:00:00 AM,布隆德比,萨尔茨堡,1,2,11,16,3,2,48.0,52.0,0.0,0.0,5,18,1,2,3,3,0,0
725220,欧冠,2021-8-26 3:00:00 AM,萨格勒布迪纳摩,谢里夫,0,0,23,7,7,2,67.0,33.0,0.0,0.0,12,11,1,3,12,3,0,0
725225,欧冠,2021-8-26 3:00:00 AM,顿涅茨克矿工,摩纳哥,1,2,7,24,1,6,42.0,58.0,0.0,0.0,17,14,4,3,2,5,0,0
690168,意甲,2021-8-28 12:30:00 AM,乌迪内斯,威尼斯,2,0,22,11,10,3,46.0,54.0,78.0,84.0,11,8,2,3,7,2,0,0
680379,西甲,2021-8-28 2:00:00 AM,马洛卡,西班牙人,1,0,11,8,7,3,51.0,49.0,78.0,80.0,16,16,4,3,3,2,0,1
679291,德甲,2021-8-28 2:30:00 AM,多特蒙德,霍芬海姆,3,2,25,8,13,5,53.0,47.0,87.0,74.0,9,12,2,3,4,7,0,0
690162,意甲,2021-8-28 2:45:00 AM,维罗纳,国际米兰,1,2,7,16,1,9,41.0,59.0,75.0,80.0,13,13,2,2,6,4,0,0
679594,法甲,2021-8-28 3:00:00 AM,南特,里昂,0,1,18,11,5,4,43.0,57.0,77.0,83.0,7,12,2,2,6,6,0,1
680375,西甲,2021-8-28 4:15:00 AM,瓦伦西亚,阿拉维斯,3,0,9,9,4,3,46.0,54.0,76.0,77.0,20,15,1,4,4,4,0,0
676194,英超,2021-8-28 7:30:00 PM,曼城,阿森纳,5,0,25,1,10,0,81.0,19.0,91.0,68.0,5,7,1,2,13,0,0,1
679284,德甲,2021-8-28 9:30:00 PM,奥格斯堡,勒沃库森,1,4,14,16,4,7,42.0,58.0,78.0,85.0,12,10,0,1,4,4,0,0
679292,德甲,2021-8-28 9:30:00 PM,斯图加特,弗赖堡,2,3,17,15,7,7,65.0,35.0,84.0,70.0,10,14,2,1,8,5,0,0
679286,德甲,2021-8-28 9:30:00 PM,比勒菲尔德,法兰克福,1,1,13,11,5,3,34.0,66.0,66.0,84.0,13,17,0,3,4,4,0,0
679285,德甲,2021-8-28 9:30:00 PM,科隆,波鸿,2,0,22,11,5,1,71.0,29.0,85.0,59.0,11,21,2,1,5,5,0,0
679287,德甲,2021-8-28 9:30:00 PM,美因茨,菲尔特,3,0,18,9,9,1,48.0,52.0,74.0,75.0,21,14,2,2,7,4,0,0
676196,英超,2021-8-28 10:00:00 PM,布莱顿,埃弗顿,0,2,15,14,1,5,66.0,34.0,87.0,78.0,7,9,1,2,4,5,0,0
676197,英超,2021-8-28 10:00:00 PM,纽卡斯尔,南安普顿,1,1,9,21,4,5,35.0,65.0,68.0,87.0,11,6,3,3,4,4,0,0
676200,英超,2021-8-28 10:00:00 PM,西汉姆,水晶宫,2,2,13,9,3,2,46.0,54.0,78.0,83.0,10,7,1,0,5,3,0,0
676198,英超,2021-8-28 10:00:00 PM,诺维奇,莱斯特城,1,2,16,10,2,3,45.0,55.0,78.0,77.0,8,9,2,1,9,9,0,0
676195,英超,2021-8-28 10:00:00 PM,阿斯顿维拉,布伦特福德,1,1,7,9,4,2,47.0,53.0,74.0,76.0,15,14,3,3,3,2,0,0
680380,西甲,2021-8-28 11:00:00 PM,塞尔塔,毕尔巴鄂,0,1,15,7,0,2,61.0,39.0,76.0,62.0,12,11,2,1,5,4,0,0
679592,法甲,2021-8-28 11:00:00 PM,尼斯,波尔多,4,0,11,11,6,4,43.0,57.0,81.0,86.0,17,11,3,2,3,0,0,0
679609,法甲,2021-9-11 3:00:00 AM,洛里昂,里尔,2,1,14,9,7,3,44.0,56.0,85.0,89.0,13,11,2,2,2,5,0,0
676207,英超,2021-9-11 7:30:00 PM,水晶宫,热刺,2,0,18,2,4,1,62.0,38.0,83.0,74.0,13,15,2,2,8,2,0,1
690172,意甲,2021-9-11 9:00:00 PM,恩波利,威尼斯,1,2,22,10,7,3,68.0,32.0,85.0,74.0,12,21,2,5,8,2,0,0
679299,德甲,2021-9-11 9:30:00 PM,勒沃库森,多特蒙德,3,4,11,14,5,6,42.0,58.0,78.0,83.0,10,11,4,3,4,3,0,0
679301,德甲,2021-9-11 9:30:00 PM,弗赖堡,科隆,1,1,9,13,3,4,54.0,46.0,77.0,79.0,14,12,1,3,4,2,0,1
679298,德甲,2021-9-11 9:30:00 PM,柏林联合,奥格斯堡,0,0,16,14,5,6,60.0,40.0,82.0,74.0,10,12,1,2,6,4,0,0
679297,德甲,2021-9-11 9:30:00 PM,菲尔特,沃尔夫斯堡,0,2,9,9,4,3,28.0,72.0,0.0,0.0,17,15,2,3,0,0,0,0
679295,德甲,2021-9-11 9:30:00 PM,霍芬海姆,美因茨,0,2,9,13,0,5,65.0,35.0,81.0,66.0,16,15,2,1,4,5,0,0
676213,英超,2021-9-11 10:00:00 PM,南安普顿,西汉姆,0,0,10,13,2,3,42.0,58.0,79.0,87.0,10,12,3,3,5,4,0,1
676205,英超,2021-9-11 10:00:00 PM,布伦特福德,布莱顿,0,0,7,4,1,2,41.0,59.0,70.0,77.0,9,12,3,2,1,5,0,0
676212,英超,2021-9-11 10:00:00 PM,曼联,纽卡斯尔,3,1,21,12,5,4,65.0,35.0,90.0,82.0,9,2,1,0,7,3,0,0
676211,英超,2021-9-11 10:00:00 PM,沃特福德,狼队,0,2,7,14,3,5,44.0,56.0,82.0,86.0,15,13,3,3,6,8,0,0
676210,英超,2021-9-11 10:00:00 PM,莱斯特城,曼城,0,1,7,24,2,8,39.0,61.0,77.0,85.0,4,11,1,2,5,8,0,0
676204,英超,2021-9-11 10:00:00 PM,阿森纳,诺维奇,1,0,28,10,6,1,52.0,48.0,83.0,79.0,9,11,2,2,8,4,0,0
679603,法甲,2021-9-11 11:00:00 PM,巴黎圣日耳曼,克莱蒙,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
690174,意甲,2021-9-12 12:00:00 AM,那不勒斯,尤文图斯,2,1,25,8,6,4,67.0,33.0,91.0,81.0,14,16,2,1,13,1,0,0
679300,德甲,2021-9-12 12:30:00 AM,RB莱比锡,拜仁慕尼黑,1,4,11,16,3,6,53.0,47.0,81.0,76.0,9,13,0,0,2,6,0,0
676206,英超,2021-9-12 12:30:00 AM,切尔西,阿斯顿维拉,2,0,12,18,4,6,57.0,43.0,84.0,79.0,11,11,1,4,4,11,0,0
680388,西甲,2021-9-12 12:30:00 AM,莱万特,巴列卡诺,1,1,7,22,2,6,45.0,55.0,0.0,0.0,14,16,3,4,0,0,0,0
690169,意甲,2021-9-12 2:45:00 AM,亚特兰大,佛罗伦萨,1,2,15,7,6,2,55.0,45.0,85.0,83.0,13,19,5,4,10,3,0,0
679607,法甲,2021-9-12 3:00:00 AM,摩纳哥,马赛,0,2,7,13,0,5,51.0,49.0,83.0,84.0,17,8,4,1,3,2,0,0
680389,西甲,2021-9-12 3:00:00 AM,毕尔巴鄂,马洛卡,2,0,19,7,5,1,48.0,52.0,75.0,76.0,7,13,1,2,7,2,0,0
690176,意甲,2021-9-12 6:30:00 PM,桑普多利亚,国际米兰,2,2,14,8,3,4,52.0,48.0,83.0,78.0,11,13,4,4,4,4,0,0
679606,法甲,2021-9-12 7:00:00 PM,蒙彼利埃,圣埃蒂安,2,0,11,14,4,2,43.0,57.0,0.0,0.0,15,17,1,4,0,0,0,0
680384,西甲,2021-9-12 8:00:00 PM,西班牙人,马德里竞技,1,1,9,13,3,3,42.0,58.0,81.0,85.0,10,11,1,4,6,3,0,0
690171,意甲,2021-9-12 9:00:00 PM,卡利亚里,热那亚,2,3,9,11,3,3,52.0,48.0,0.0,0.0,15,14,2,3,0,0,0,0
679605,法甲,2021-9-12 9:00:00 PM,布雷斯特,昂热,1,1,12,8,6,2,48.0,52.0,84.0,84.0,19,9,3,2,5,3,1,0
690177,意甲,2021-9-12 9:00:00 PM,斯佩齐亚,乌迪内斯,0,1,19,9,6,4,57.0,43.0,85.0,83.0,12,14,1,2,4,5,0,0
679608,法甲,2021-9-12 9:00:00 PM,梅斯,特鲁瓦,0,2,16,10,2,5,62.0,38.0,88.0,76.0,15,14,2,1,2,1,0,0
